company,year,km_driven,fuel,seller_type,transmission,owner,mileage,engine,max_power,seats,selling_price
Tata,2010,88000.0,Diesel,Individual,Manual,First Owner,18.8,1248.0,90.0,5.0,110000.0
Mahindra,2012,60000.0,Diesel,Individual,Manual,Fourth & Above Owner,20.37,1248.0,79.4,7.0,20.37
Mahindra,2012,60000.0,Diesel,Individual,Manual,Second Owner,20.37,1248.0,79.4,7.0,20.37
BMW,2012,60000.0,Diesel,Individual,Automatic,Second Owner,20.37,1248.0,79.4,4.0,20.37
Maruti,2005,80000.0,Petrol,Individual,Manual,Second Owner,18.9,998.0,67.1,5.0,150000.0
Nissan,2013,80000.0,Petrol,Individual,Manual,Third Owner,16.95,1498.0,97.7,5.0,275000.0
Maruti,2014,40000.0,Diesel,Individual,Manual,First Owner,28.4,1248.0,74.0,5.0,455000.0
Hyundai,2015,60000.0,Diesel,Individual,Manual,First Owner,20.37,1248.0,79.4,5.0,20.37
Maruti,2014,40000.0,Diesel,Individual,Manual,First Owner,25.2,1248.0,74.0,5.0,455000.0
Honda,2017,47000.0,Diesel,Individual,Manual,Second Owner,26.0,1498.0,98.6,5.0,650000.0
Hyundai,2018,20000.0,Petrol,Individual,Manual,Second Owner,18.9,1197.0,81.86,5.0,551000.0
Volkswagen,2017,49060.0,Diesel,Individual,Manual,First Owner,22.0,1498.0,108.495,5.0,650000.0
Hyundai,2015,60000.0,Petrol,Individual,Manual,First Owner,18.6,1197.0,81.83,5.0,600000.0
Maruti,2013,18000.0,Petrol,Individual,Manual,First Owner,22.74,796.0,47.3,5.0,235000.0
Ford,2018,37161.0,Diesel,Dealer,Manual,First Owner,22.7,1498.0,89.84,5.0,800000.0
Hyundai,2016,60000.0,Diesel,Individual,Manual,First Owner,20.37,1248.0,79.4,5.0,20.37
Tata,2012,60000.0,Petrol,Individual,Manual,Second Owner,20.37,1248.0,79.4,4.0,20.37
Hyundai,2013,60000.0,Petrol,Individual,Automatic,Second Owner,20.37,1248.0,79.4,5.0,20.37
Volkswagen,2014,120000.0,Diesel,Individual,Manual,Second Owner,20.14,1498.0,88.8,5.0,391000.0
Chevrolet,2013,70000.0,Diesel,Individual,Manual,Second Owner,18.2,1248.0,73.8,7.0,380000.0
Maruti,2010,90000.0,Petrol,Individual,Manual,Second Owner,18.9,1061.0,67.0,5.0,170000.0
Tata,2011,60000.0,Diesel,Individual,Manual,Second Owner,20.37,1248.0,79.4,7.0,20.37
Toyota,2011,60000.0,Diesel,Individual,Manual,First Owner,20.37,1248.0,79.4,7.0,20.37
Toyota,2014,60000.0,Diesel,Individual,Manual,First Owner,20.37,1248.0,79.4,7.0,20.37
Mahindra,2014,60000.0,Diesel,Individual,Manual,First Owner,20.37,1248.0,79.4,6.0,20.37
Honda,2016,100000.0,Diesel,Individual,Manual,Second Owner,24.2,1498.0,98.6,7.0,450000.0
Mahindra,2018,6000.0,Petrol,Individual,Manual,First Owner,18.15,1198.0,82.0,6.0,650000.0
Mahindra,2013,60000.0,Diesel,Individual,Manual,First Owner,20.37,1248.0,79.4,7.0,20.37
Toyota,2007,60000.0,Diesel,Individual,Manual,Second Owner,20.37,1248.0,79.4,7.0,20.37
Toyota,2000,100000.0,Diesel,Individual,Manual,First Owner,19.3,1248.0,82.0,5.0,200000.0
Maruti,2019,10000.0,Petrol,Individual,Automatic,First Owner,21.21,1197.0,81.8,5.0,600000.0
Renault,2019,21000.0,Petrol,Individual,Manual,First Owner,25.17,799.0,53.3,5.0,290000.0
Maruti,2013,25000.0,Petrol,Individual,Manual,First Owner,20.92,998.0,67.1,5.0,215000.0
Renault,2016,22000.0,Petrol,Individual,Manual,First Owner,25.17,799.0,53.3,5.0,250000.0
Maruti,2017,50000.0,Diesel,Individual,Manual,First Owner,24.52,1248.0,88.5,7.0,750000.0
Maruti,2016,20000.0,Petrol,Individual,Manual,Second Owner,23.95,998.0,67.05,5.0,250000.0
Honda,2017,15000.0,Petrol,Individual,Automatic,First Owner,15.4,1497.0,117.3,7.0,950000.0
Ford,2018,30000.0,Diesel,Individual,Manual,First Owner,25.83,1498.0,99.0,5.0,793000.0
Hyundai,2015,60000.0,Diesel,Individual,Manual,First Owner,20.37,1248.0,79.4,5.0,20.37
Honda,2017,6550.0,Petrol,Individual,Automatic,First Owner,18.2,1199.0,88.7,5.0,725000.0
Hyundai,2016,30000.0,Diesel,Individual,Manual,First Owner,24.0,1120.0,70.0,5.0,480000.0
Jaguar,2017,60000.0,Diesel,Dealer,Automatic,First Owner,20.37,1248.0,79.4,5.0,20.37
Lexus,2019,60000.0,Petrol,Dealer,Automatic,First Owner,20.37,1248.0,79.4,5.0,20.37
Jaguar,2017,60000.0,Diesel,Dealer,Automatic,First Owner,20.37,1248.0,79.4,5.0,20.37
Tata,2015,60000.0,Diesel,Individual,Manual,First Owner,20.37,1248.0,79.4,7.0,20.37
Volvo,2019,60000.0,Diesel,Individual,Automatic,First Owner,20.37,1248.0,79.4,5.0,20.37
Toyota,2016,60000.0,Petrol,Trustmark Dealer,Automatic,First Owner,20.37,1248.0,79.4,5.0,20.37
Maruti,2013,58343.0,Petrol,Trustmark Dealer,Manual,First Owner,21.79,998.0,67.05,5.0,225000.0
Maruti,2018,38817.0,Diesel,Dealer,Manual,First Owner,27.39,1248.0,74.0,5.0,740000.0
Honda,2016,56494.0,Petrol,Trustmark Dealer,Manual,First Owner,18.2,1199.0,88.7,5.0,550000.0
Toyota,2013,60000.0,Diesel,Trustmark Dealer,Manual,Second Owner,20.37,1248.0,79.4,7.0,20.37
Maruti,2019,5621.0,Petrol,Trustmark Dealer,Automatic,First Owner,22.0,1197.0,81.8,5.0,650000.0
Toyota,2017,25538.0,Petrol,Trustmark Dealer,Manual,First Owner,16.78,1496.0,88.73,5.0,625000.0
Maruti,2018,69779.0,Petrol,Dealer,Automatic,First Owner,22.0,1197.0,81.8,5.0,600000.0
Hyundai,2017,56290.0,Diesel,Dealer,Manual,First Owner,24.0,1186.0,73.97,5.0,450000.0
BMW,2019,60000.0,Diesel,Dealer,Automatic,First Owner,20.37,1248.0,79.4,5.0,20.37
BMW,2019,60000.0,Diesel,Dealer,Automatic,First Owner,20.37,1248.0,79.4,5.0,20.37
Honda,2019,7032.0,Petrol,Trustmark Dealer,Automatic,First Owner,19.0,1199.0,88.76,5.0,779000.0
Skoda,2016,11000.0,Petrol,Dealer,Automatic,First Owner,14.3,1598.0,103.5,5.0,645000.0
Volvo,2018,60000.0,Diesel,Dealer,Automatic,First Owner,20.37,1248.0,79.4,5.0,20.37
Hyundai,2017,60000.0,Petrol,Individual,Automatic,First Owner,20.37,1248.0,79.4,5.0,20.37
Maruti,2012,68000.0,Diesel,Individual,Manual,First Owner,23.4,1248.0,74.0,5.0,370000.0
Chevrolet,2014,60175.0,Petrol,Individual,Manual,First Owner,18.2,1199.0,82.5,5.0,300000.0
Hyundai,2012,25000.0,Petrol,Individual,Manual,First Owner,21.1,814.0,55.2,5.0,250000.0
Ford,2017,49957.0,Diesel,Dealer,Manual,First Owner,25.83,1498.0,99.0,5.0,700000.0
Ford,2017,43235.0,Diesel,Dealer,Manual,First Owner,24.29,1498.0,99.0,5.0,600000.0
Ford,2018,50699.0,Diesel,Dealer,Manual,First Owner,22.77,1498.0,98.59,5.0,925000.0
Hyundai,2016,111000.0,Diesel,Individual,Manual,Second Owner,21.19,1396.0,88.73,5.0,700000.0
Maruti,2018,48000.0,Petrol,Individual,Manual,Second Owner,21.1,998.0,100.5,5.0,700000.0
Maruti,2007,90000.0,Diesel,Individual,Manual,Fourth & Above Owner,17.8,1248.0,75.0,5.0,185000.0
Tata,2015,60000.0,Diesel,Individual,Manual,First Owner,20.37,1248.0,79.4,7.0,20.37
Ford,2017,100000.0,Petrol,Individual,Manual,First Owner,18.16,1196.0,86.8,5.0,400000.0
Ford,2011,90000.0,Diesel,Individual,Manual,Third Owner,20.0,1399.0,68.0,5.0,180000.0
Maruti,2015,50000.0,Diesel,Individual,Manual,First Owner,26.59,1248.0,74.0,5.0,600000.0
Toyota,2014,90000.0,Diesel,Individual,Manual,Third Owner,23.59,1364.0,67.06,5.0,320000.0
Toyota,2016,60000.0,Diesel,Individual,Manual,First Owner,20.37,1248.0,79.4,8.0,20.37
Volkswagen,2011,140000.0,Petrol,Individual,Automatic,Second Owner,14.4,1598.0,103.6,5.0,250000.0
Tata,2019,20000.0,Petrol,Individual,Manual,First Owner,20.3,1199.0,83.81,5.0,650000.0
Toyota,2009,60000.0,Petrol,Individual,Manual,Second Owner,20.37,1248.0,79.4,5.0,20.37
Ambassador,2008,60000.0,Diesel,Individual,Manual,Third Owner,20.37,1248.0,79.4,5.0,20.37
Maruti,2017,40000.0,Diesel,Individual,Manual,First Owner,24.3,1248.0,88.5,5.0,869999.0
Maruti,2017,120000.0,Diesel,Individual,Manual,First Owner,24.52,1248.0,88.5,7.0,795000.0
Maruti,2017,60000.0,Diesel,Individual,Manual,First Owner,24.3,1248.0,88.5,5.0,869999.0
Maruti,2010,70000.0,Diesel,Individual,Manual,Second Owner,21.1,1248.0,73.9,5.0,200000.0
Hyundai,2017,60000.0,Diesel,Individual,Manual,Second Owner,20.37,1248.0,79.4,5.0,20.37
Toyota,2014,60000.0,Diesel,Individual,Manual,First Owner,20.37,1248.0,79.4,8.0,20.37
Maruti,2008,100000.0,Petrol,Individual,Manual,Second Owner,19.7,796.0,46.3,5.0,114999.0
Maruti,2013,92000.0,Diesel,Individual,Manual,Third Owner,20.77,1248.0,88.76,7.0,500000.0
Maruti,2014,141000.0,Diesel,Individual,Manual,Fourth & Above Owner,25.2,1248.0,74.0,5.0,700000.0
Toyota,2016,60000.0,Diesel,Individual,Automatic,First Owner,20.37,1248.0,79.4,7.0,20.37
Datsun,2016,35000.0,Petrol,Individual,Manual,First Owner,22.7,799.0,53.64,5.0,200000.0
Honda,2015,50000.0,Petrol,Individual,Manual,First Owner,17.8,1198.0,86.7,5.0,450000.0
Tata,2018,9500.0,Diesel,Individual,Manual,First Owner,21.5,1497.0,108.5,5.0,850000.0
Maruti,2019,5500.0,Petrol,Individual,Manual,First Owner,15.37,1196.0,73.0,7.0,359000.0
Renault,2017,28000.0,Petrol,Individual,Manual,First Owner,25.17,799.0,53.3,5.0,320000.0
Tata,2009,113000.0,Petrol,Individual,Manual,First Owner,15.3,1193.0,65.3,5.0,110000.0
Maruti,2011,1.0,CNG,Individual,Manual,Fourth & Above Owner,15.1,1196.0,73.0,5.0,209000.0
Tata,2010,100000.0,Petrol,Individual,Manual,Second Owner,15.0,1368.0,90.0,5.0,169000.0
Hyundai,2014,50074.0,Diesel,Individual,Manual,First Owner,24.0,1120.0,70.0,5.0,400000.0
Hyundai,2014,100000.0,Diesel,Individual,Manual,Fourth & Above Owner,22.54,1396.0,88.73,5.0,600000.0
Maruti,2017,35000.0,Petrol,Individual,Manual,First Owner,15.37,1196.0,73.0,7.0,350000.0
Ford,2018,60000.0,Diesel,Individual,Manual,First Owner,23.0,1498.0,98.96,5.0,990000.0
Mercedes-Benz,2011,60000.0,Diesel,Individual,Automatic,First Owner,20.37,1248.0,79.4,5.0,20.37
Tata,2017,60000.0,Diesel,Individual,Manual,First Owner,20.37,1248.0,79.4,7.0,20.37
Maruti,2017,10000.0,Petrol,Individual,Automatic,First Owner,21.4,1197.0,83.1,5.0,745000.0
Skoda,2018,60000.0,Diesel,Individual,Automatic,First Owner,20.37,1248.0,79.4,7.0,20.37
Maruti,2015,35000.0,Diesel,Individual,Manual,First Owner,25.2,1248.0,74.0,5.0,500000.0
Maruti,2019,5000.0,Petrol,Individual,Automatic,First Owner,20.52,1197.0,81.8,5.0,540000.0
Toyota,2016,60000.0,Diesel,Individual,Manual,First Owner,20.37,1248.0,79.4,7.0,20.37
Tata,2017,27000.0,Diesel,Individual,Manual,First Owner,22.95,1248.0,74.0,5.0,600000.0
Ford,2018,25000.0,Petrol,Individual,Manual,First Owner,19.0,1194.0,94.68,5.0,690000.0
Maruti,2016,30154.0,Diesel,Individual,Manual,First Owner,25.2,1248.0,74.0,5.0,630000.0
Hyundai,2018,20000.0,Petrol,Individual,Manual,First Owner,20.14,1197.0,81.86,5.0,640000.0
Volvo,2019,60000.0,Diesel,Individual,Automatic,First Owner,20.37,1248.0,79.4,5.0,20.37
Ford,2016,60000.0,Diesel,Individual,Automatic,Second Owner,20.37,1248.0,79.4,7.0,20.37
Maruti,2016,100000.0,Petrol,Individual,Manual,First Owner,20.4,1197.0,81.8,5.0,500000.0
Maruti,2017,54000.0,Petrol,Individual,Manual,First Owner,24.7,796.0,47.3,5.0,310000.0
Mahindra,2015,80000.0,Diesel,Individual,Manual,First Owner,18.49,1493.0,100.0,7.0,600000.0
Maruti,1999,100000.0,Petrol,Individual,Manual,Third Owner,16.1,796.0,37.0,4.0,40000.0
Hyundai,2018,70000.0,Diesel,Individual,Manual,First Owner,25.4,1186.0,73.97,5.0,620000.0
Maruti,2018,50000.0,Diesel,Individual,Manual,First Owner,27.39,1248.0,74.0,5.0,760000.0
Hyundai,2018,60000.0,Diesel,Individual,Manual,First Owner,20.37,1248.0,79.4,5.0,20.37
Maruti,2018,50000.0,Diesel,Individual,Manual,First Owner,27.39,1248.0,74.0,5.0,760000.0
Hyundai,2012,45000.0,Petrol,Individual,Manual,First Owner,20.36,1197.0,78.9,5.0,300000.0
Tata,2019,5000.0,Petrol,Individual,Manual,First Owner,23.84,1199.0,84.0,5.0,500000.0
Chevrolet,2012,70000.0,Petrol,Individual,Manual,Third Owner,18.6,1199.0,79.4,5.0,120000.0
Hyundai,2017,26263.0,Petrol,Individual,Manual,First Owner,21.1,814.0,55.2,5.0,350000.0
Mahindra,2016,100000.0,Petrol,Individual,Manual,Second Owner,18.15,1198.0,82.0,5.0,350000.0
Toyota,2012,60000.0,Diesel,Individual,Manual,First Owner,20.37,1248.0,79.4,7.0,20.37
Renault,2018,18000.0,Diesel,Dealer,Manual,First Owner,19.6,1461.0,108.45,5.0,1050000.0
Hyundai,2013,80000.0,Diesel,Dealer,Manual,First Owner,25.0,1493.0,113.42,5.0,550000.0
Maruti,2016,108000.0,Diesel,Dealer,Manual,First Owner,23.65,1248.0,88.5,5.0,675000.0
Toyota,2015,60000.0,Diesel,Individual,Manual,First Owner,20.37,1248.0,79.4,7.0,20.37
Maruti,2017,25000.0,Petrol,Individual,Manual,First Owner,22.0,1197.0,81.8,5.0,625000.0
Hyundai,2018,60000.0,Petrol,Individual,Manual,First Owner,20.37,1248.0,79.4,5.0,20.37
Maruti,2019,5000.0,Petrol,Individual,Automatic,First Owner,21.7,998.0,67.0,5.0,475000.0
Ford,2014,105000.0,Diesel,Dealer,Manual,First Owner,21.7,1498.0,98.96,5.0,550000.0
Maruti,2012,40000.0,Petrol,Individual,Manual,First Owner,18.5,1197.0,85.8,5.0,320000.0
Maruti,2014,90000.0,Diesel,Individual,Manual,First Owner,22.9,1248.0,74.0,5.0,530000.0
Maruti,2018,30000.0,Petrol,Individual,Manual,First Owner,24.7,796.0,47.3,5.0,300000.0
Honda,2018,5500.0,Petrol,Individual,Manual,First Owner,17.4,1497.0,117.6,5.0,1180000.0
Maruti,2000,90000.0,Petrol,Individual,Manual,Second Owner,19.7,796.0,46.3,5.0,45957.0
Hyundai,2012,65000.0,Petrol,Individual,Manual,First Owner,21.1,814.0,55.2,5.0,190000.0
Hyundai,2014,60000.0,Diesel,Individual,Manual,First Owner,20.37,1248.0,79.4,5.0,20.37
Maruti,2015,120000.0,Diesel,Individual,Manual,First Owner,25.2,1248.0,74.0,5.0,530000.0
Ford,2019,9500.0,Petrol,Individual,Manual,First Owner,18.16,1196.0,86.8,5.0,530000.0
Renault,2018,12000.0,Diesel,Individual,Manual,First Owner,20.37,1461.0,108.45,5.0,1265000.0
Maruti,2019,32000.0,Diesel,Individual,Manual,First Owner,28.09,1248.0,88.5,5.0,1025000.0
Maruti,2009,60000.0,Petrol,Individual,Manual,First Owner,19.7,796.0,46.3,5.0,130000.0
Mahindra,2017,70000.0,Diesel,Individual,Manual,First Owner,18.49,1493.0,100.0,7.0,735000.0
BMW,2011,60000.0,Diesel,Individual,Automatic,First Owner,20.37,1248.0,79.4,5.0,20.37
Hyundai,2007,120000.0,Petrol,Individual,Manual,Second Owner,17.8,1086.0,63.0,5.0,120000.0
Toyota,2012,60000.0,Diesel,Individual,Manual,First Owner,20.37,1248.0,79.4,7.0,20.37
Renault,2018,18000.0,Diesel,Dealer,Manual,First Owner,19.6,1461.0,108.45,5.0,1050000.0
Hyundai,2013,80000.0,Diesel,Dealer,Manual,First Owner,25.0,1493.0,113.42,5.0,550000.0
Maruti,2016,108000.0,Diesel,Dealer,Manual,First Owner,23.65,1248.0,88.5,5.0,675000.0
Toyota,2015,60000.0,Diesel,Individual,Manual,First Owner,20.37,1248.0,79.4,7.0,20.37
Maruti,2017,25000.0,Petrol,Individual,Manual,First Owner,22.0,1197.0,81.8,5.0,625000.0
Hyundai,2018,60000.0,Petrol,Individual,Manual,First Owner,20.37,1248.0,79.4,5.0,20.37
Maruti,2019,5000.0,Petrol,Individual,Automatic,First Owner,21.7,998.0,67.0,5.0,475000.0
Ford,2014,105000.0,Diesel,Dealer,Manual,First Owner,21.7,1498.0,98.96,5.0,550000.0
Maruti,2012,40000.0,Petrol,Individual,Manual,First Owner,18.5,1197.0,85.8,5.0,320000.0
Maruti,2014,90000.0,Diesel,Individual,Manual,First Owner,22.9,1248.0,74.0,5.0,530000.0
Maruti,2018,30000.0,Petrol,Individual,Manual,First Owner,24.7,796.0,47.3,5.0,300000.0
Honda,2018,5500.0,Petrol,Individual,Manual,First Owner,17.4,1497.0,117.6,5.0,1180000.0
Maruti,2000,90000.0,Petrol,Individual,Manual,Second Owner,19.7,796.0,46.3,5.0,45957.0
Hyundai,2012,65000.0,Petrol,Individual,Manual,First Owner,21.1,814.0,55.2,5.0,190000.0
Hyundai,2014,60000.0,Diesel,Individual,Manual,First Owner,20.37,1248.0,79.4,5.0,20.37
Maruti,2015,120000.0,Diesel,Individual,Manual,First Owner,25.2,1248.0,74.0,5.0,530000.0
Ford,2019,9500.0,Petrol,Individual,Manual,First Owner,18.16,1196.0,86.8,5.0,530000.0
Renault,2018,12000.0,Diesel,Individual,Manual,First Owner,20.37,1461.0,108.45,5.0,1265000.0
Maruti,2019,32000.0,Diesel,Individual,Manual,First Owner,28.09,1248.0,88.5,5.0,1025000.0
Hyundai,2017,50000.0,Petrol,Individual,Manual,First Owner,18.9,1197.0,82.0,5.0,470000.0
Tata,2014,50000.0,Diesel,Individual,Manual,Second Owner,25.0,1396.0,69.01,5.0,250000.0
Maruti,2013,90000.0,Petrol,Individual,Manual,First Owner,16.02,1373.0,93.7,7.0,430000.0
Maruti,2012,93000.0,Diesel,Individual,Manual,First Owner,20.77,1248.0,88.76,7.0,550000.0
Maruti,2015,117000.0,Petrol,Individual,Manual,First Owner,20.85,1197.0,83.14,5.0,500000.0
Honda,2008,90000.0,Petrol,Individual,Manual,Second Owner,17.7,1497.0,78.0,5.0,240000.0
Maruti,2008,80000.0,Petrol,Individual,Manual,Third Owner,16.1,1298.0,88.2,5.0,170000.0
Hyundai,2000,50000.0,Petrol,Individual,Manual,Second Owner,19.3,1248.0,82.0,5.0,140000.0
Maruti,2016,30000.0,Petrol,Individual,Manual,First Owner,22.74,796.0,47.3,5.0,252000.0
Maruti,2017,35000.0,Petrol,Individual,Manual,First Owner,24.7,796.0,47.3,5.0,270000.0
Maruti,2004,40000.0,Petrol,Individual,Manual,First Owner,19.7,796.0,46.3,5.0,100000.0
Maruti,2015,46357.0,Petrol,Individual,Manual,Second Owner,20.51,998.0,67.04,5.0,350000.0
Ford,2011,80000.0,Petrol,Individual,Manual,Second Owner,16.6,1388.0,68.0,5.0,240000.0
Renault,2016,7000.0,Diesel,Dealer,Manual,First Owner,21.04,1461.0,83.8,8.0,620000.0
Renault,2011,60000.0,Petrol,Dealer,Automatic,First Owner,20.37,1248.0,79.4,5.0,20.37
Ford,2016,85000.0,Diesel,Dealer,Manual,First Owner,24.4,1499.0,98.96,5.0,650000.0
Hyundai,2018,60000.0,Diesel,Individual,Manual,First Owner,20.37,1248.0,79.4,5.0,20.37
Maruti,2017,56000.0,Diesel,Individual,Manual,First Owner,25.2,1248.0,74.0,5.0,660000.0
Hyundai,2012,90000.0,Diesel,Individual,Manual,Second Owner,21.9,1396.0,88.76,5.0,360000.0
Maruti,2017,40000.0,Petrol,Individual,Manual,First Owner,23.95,998.0,67.1,5.0,382000.0
Hyundai,2006,80000.0,Petrol,Individual,Manual,Second Owner,19.3,1248.0,82.0,5.0,145000.0
Hyundai,2011,60000.0,Petrol,Individual,Manual,Second Owner,19.81,1086.0,68.05,5.0,270000.0
Hyundai,2015,70000.0,Diesel,Individual,Manual,First Owner,22.54,1396.0,88.73,5.0,650000.0
Ford,2011,170000.0,Diesel,Individual,Manual,Second Owner,20.0,1399.0,68.0,5.0,200000.0
Maruti,2015,95000.0,Diesel,Individual,Manual,First Owner,27.62,793.0,47.0,5.0,400000.0
Maruti,2012,90000.0,Diesel,Individual,Manual,Second Owner,22.9,1248.0,74.0,5.0,416000.0
Maruti,2018,35000.0,Diesel,Individual,Manual,First Owner,27.39,1248.0,74.0,5.0,750000.0
Tata,2013,120000.0,Diesel,Individual,Manual,Second Owner,22.3,1248.0,74.0,5.0,190000.0
Tata,2008,120000.0,Diesel,Individual,Manual,Fourth & Above Owner,17.88,1396.0,52.8,5.0,60000.0
Tata,2006,60000.0,Diesel,Individual,Manual,Second Owner,20.37,1248.0,79.4,7.0,20.37
Maruti,2013,90000.0,Petrol,Individual,Manual,Second Owner,18.9,998.0,67.1,5.0,300000.0
Tata,2007,120000.0,Diesel,Individual,Manual,Third Owner,17.2,1396.0,53.5,5.0,65000.0
Ford,2012,108000.0,Diesel,Individual,Manual,Second Owner,17.8,1399.0,67.0,5.0,270000.0
Mahindra,2014,60000.0,Diesel,Individual,Manual,First Owner,20.37,1248.0,79.4,7.0,20.37
Hyundai,2011,60000.0,Diesel,Individual,Automatic,Second Owner,20.37,1248.0,79.4,7.0,20.37
Hyundai,2012,35000.0,Petrol,Individual,Manual,Second Owner,21.1,814.0,55.2,5.0,195000.0
Maruti,1998,40000.0,Petrol,Individual,Manual,Second Owner,16.1,796.0,37.0,4.0,35000.0
Tata,2008,120000.0,Diesel,Individual,Manual,First Owner,19.09,1396.0,69.0,5.0,100000.0
Hyundai,2012,67000.0,Petrol,Individual,Manual,Second Owner,20.36,1197.0,78.9,5.0,220000.0
Maruti,2016,46737.0,Petrol,Individual,Manual,First Owner,22.74,796.0,47.3,5.0,320000.0
Chevrolet,2014,30000.0,Petrol,Individual,Manual,First Owner,18.6,1199.0,76.8,5.0,240000.0
Tata,2014,60000.0,Diesel,Individual,Manual,First Owner,20.37,1248.0,79.4,7.0,20.37
Chevrolet,2014,60000.0,Diesel,Individual,Manual,First Owner,20.37,1248.0,79.4,7.0,20.37
Tata,2011,70000.0,Petrol,Individual,Manual,Second Owner,16.5,1172.0,65.0,5.0,130000.0
Hyundai,2012,60000.0,Diesel,Individual,Manual,Second Owner,20.37,1248.0,79.4,5.0,20.37
Renault,2015,160000.0,Diesel,Individual,Manual,First Owner,19.01,1461.0,108.45,5.0,600000.0
Maruti,2018,20000.0,Petrol,Individual,Manual,First Owner,24.7,796.0,47.3,5.0,310000.0
Maruti,2018,30000.0,Petrol,Individual,Manual,First Owner,20.51,998.0,67.04,5.0,432000.0
Tata,2012,90000.0,Diesel,Individual,Manual,Third Owner,19.4,1405.0,70.0,5.0,175000.0
Maruti,2016,100000.0,Diesel,Individual,Manual,Second Owner,24.52,1248.0,88.5,7.0,770000.0
Maruti,2011,110048.0,Petrol,Individual,Manual,Third Owner,20.92,998.0,67.1,5.0,135000.0
Hyundai,2018,26000.0,Diesel,Individual,Manual,First Owner,25.4,1186.0,73.97,5.0,680000.0
Maruti,2007,110000.0,Petrol,Individual,Manual,Fourth & Above Owner,18.9,1061.0,67.0,5.0,90000.0
Maruti,1997,186388.0,Petrol,Individual,Manual,Second Owner,14.8,1298.0,80.0,8.0,300000.0
Chevrolet,2007,60000.0,Petrol,Individual,Manual,Third Owner,14.7,1150.0,76.0,5.0,100000.0
Maruti,2006,70000.0,Petrol,Individual,Manual,Third Owner,19.7,796.0,46.3,5.0,120000.0
Renault,2017,20171.0,Diesel,Dealer,Automatic,First Owner,19.87,1461.0,108.5,5.0,750000.0
Honda,2017,37151.0,Diesel,Dealer,Manual,First Owner,27.3,1498.0,98.6,5.0,525000.0
Honda,2015,39000.0,Petrol,Dealer,Manual,First Owner,17.4,1497.0,117.3,5.0,649000.0
Volkswagen,2010,44500.0,Petrol,Dealer,Manual,First Owner,16.47,1198.0,74.0,5.0,210000.0
Honda,2016,15000.0,Petrol,Dealer,Manual,First Owner,18.7,1199.0,88.7,5.0,526000.0
Ford,2016,60000.0,Petrol,Dealer,Manual,First Owner,20.37,1248.0,79.4,5.0,20.37
Honda,2015,58161.0,Petrol,Dealer,Manual,First Owner,17.8,1497.0,117.3,5.0,500000.0
Honda,2012,60000.0,Petrol,Dealer,Automatic,First Owner,20.37,1248.0,79.4,5.0,20.37
Honda,2011,40000.0,Petrol,Dealer,Manual,First Owner,17.4,1497.0,117.6,5.0,325000.0
Honda,2016,55161.0,Petrol,Dealer,Manual,First Owner,17.8,1497.0,117.3,5.0,575000.0
Honda,2012,30000.0,Petrol,Dealer,Manual,First Owner,18.5,1198.0,86.8,5.0,245000.0
Honda,2016,55000.0,Petrol,Dealer,Manual,First Owner,17.8,1497.0,117.3,5.0,625000.0
Honda,2013,60000.0,Petrol,Dealer,Automatic,First Owner,20.37,1248.0,79.4,5.0,20.37
Audi,2017,60000.0,Petrol,Dealer,Automatic,First Owner,20.37,1248.0,79.4,5.0,20.37
Hyundai,2018,60000.0,Petrol,Dealer,Manual,First Owner,20.37,1248.0,79.4,5.0,20.37
Honda,2015,9599.0,Petrol,Dealer,Manual,First Owner,17.8,1497.0,117.3,5.0,575000.0
Hyundai,2017,35000.0,Petrol,Dealer,Manual,First Owner,17.0,1197.0,80.0,5.0,600000.0
Honda,2016,16151.0,Petrol,Dealer,Manual,First Owner,17.8,1497.0,117.3,5.0,750000.0
Hyundai,2016,60000.0,Petrol,Dealer,Automatic,First Owner,20.37,1248.0,79.4,5.0,20.37
Honda,2015,28161.0,Petrol,Dealer,Manual,First Owner,17.8,1497.0,117.3,5.0,600000.0
Chevrolet,2010,60000.0,Petrol,Individual,Manual,Second Owner,18.0,995.0,62.0,5.0,114999.0
Chevrolet,2010,60000.0,Petrol,Individual,Manual,Second Owner,18.0,995.0,62.0,5.0,140000.0
Mahindra,2011,60000.0,Diesel,Individual,Manual,Fourth & Above Owner,20.37,1248.0,79.4,5.0,20.37
Ford,2017,165000.0,Diesel,Individual,Manual,First Owner,19.3,1248.0,82.0,5.0,580000.0
Maruti,2017,130000.0,Petrol,Individual,Manual,Second Owner,19.0,1197.0,85.8,5.0,500000.0
Honda,2015,60000.0,Diesel,Individual,Manual,First Owner,25.8,1498.0,98.6,5.0,409999.0
Toyota,2010,60000.0,Diesel,Individual,Manual,Second Owner,20.37,1248.0,79.4,7.0,20.37
Nissan,2014,82000.0,Diesel,Individual,Manual,Second Owner,20.45,1461.0,83.8,5.0,450000.0
Hyundai,2014,20000.0,Petrol,Individual,Manual,First Owner,18.9,1197.0,82.0,5.0,400000.0
